Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)
7229	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-144	1	Distance Midpoint Worksheet:R4C4	5/25/2016 9:59	5/25/2016 10:01	5/25/2016 10:01	5/25/2016 10:01	124	124	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	40	
7230	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-144	1	Distance Midpoint Scenario:EquationDistance	5/25/2016 10:01	5/25/2016 10:01	5/25/2016 10:01	5/25/2016 10:01	11	11	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	41	
7231	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-144	1	Distance Midpoint Scenario:Xdiff	5/25/2016 10:01	5/25/2016 10:02	5/25/2016 10:02	5/25/2016 10:02	13	13	.	correct	0	0	1	.	Find length of horizontal leg~~Find difference of x-coordinates	30~~37	
7232	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-144	1	Distance Midpoint Scenario:Ydiff	5/25/2016 10:02	5/25/2016 10:02	5/25/2016 10:02	5/25/2016 10:02	11	11	.	correct	0	0	1	.	Find length of vertical leg~~Find difference of y-coordinates	30~~35	
7233	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Worksheet:R4C2	5/25/2016 10:02	5/25/2016 10:02	5/25/2016 10:02	5/25/2016 10:02	31	31	.	correct	0	0	1	.	Enter given point	126	
7234	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Worksheet:R4C3	5/25/2016 10:02	5/25/2016 10:03	5/25/2016 10:03	5/25/2016 10:03	24	24	.	correct	0	0	1	.	Enter given point	127	
7235	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Scenario:Xdiff	5/25/2016 10:03	5/25/2016 10:03	5/25/2016 10:03	5/25/2016 10:03	30	30	.	correct	0	0	1	.	Find length of horizontal leg~~Find difference of x-coordinates	31~~38	
7236	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Scenario:Ydiff	5/25/2016 10:03	5/25/2016 10:03	5/25/2016 10:03	5/25/2016 10:03	8	8	.	correct	0	0	1	.	Find length of vertical leg~~Find difference of y-coordinates	31~~36	
7237	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Worksheet:R4C4	5/25/2016 10:03	5/25/2016 10:04	5/25/2016 10:04	5/25/2016 10:04	48	48	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	42	
7238	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-014	1	Distance Midpoint Scenario:EquationDistance	5/25/2016 10:04	5/25/2016 10:04	5/25/2016 10:04	5/25/2016 10:04	10	10	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	43	
7239	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Worksheet:R4C2	5/25/2016 10:04	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	21	21	.	correct	0	0	1	.	Enter given point	128	
7240	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Worksheet:R4C3	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	10	10	.	correct	0	0	1	.	Enter given point	129	
7241	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Scenario:Xdiff	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	15	15	.	correct	0	0	1	.	Find length of horizontal leg~~Find difference of x-coordinates	32~~39	
7242	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Scenario:Ydiff	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	5/25/2016 10:05	7	7	.	correct	0	0	1	.	Find length of vertical leg~~Find difference of y-coordinates	32~~37	
7243	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Worksheet:R4C4	5/25/2016 10:05	5/25/2016 10:06	5/25/2016 10:07	5/25/2016 10:07	107	.	107	incorrect	1	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	44	
7244	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-054	1	Distance Midpoint Scenario:EquationDistance	5/25/2016 10:07	5/25/2016 10:07	5/25/2016 10:07	5/25/2016 10:07	12	12	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	45	
7245	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Worksheet:R4C2	5/25/2016 10:07	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	10	10	.	correct	0	0	1	.	Enter given point	130	
7246	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Worksheet:R4C3	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	7	7	.	correct	0	0	1	.	Enter given point	131	
7247	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Scenario:Xdiff	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	18	18	.	correct	0	0	1	.	Find length of horizontal leg~~Find difference of x-coordinates	33~~40	
7248	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Scenario:Ydiff	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	6	6	.	correct	0	0	1	.	Find length of vertical leg~~Find difference of y-coordinates	33~~38	
7249	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Scenario:EquationDistance	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	3	3	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	46	
7250	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-039	1	Distance Midpoint Worksheet:R4C4	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	4	4	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	47	
7251	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Worksheet:R4C2	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	5/25/2016 10:08	10	10	.	correct	0	0	1	.	Enter given point	132	
7252	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Worksheet:R4C3	5/25/2016 10:08	5/25/2016 10:09	5/25/2016 10:09	5/25/2016 10:09	27	27	.	correct	0	0	1	.	Enter given point	133	
7253	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Scenario:Xdiff	5/25/2016 10:09	5/25/2016 10:09	5/25/2016 10:09	5/25/2016 10:09	26	26	.	correct	0	0	1	.	Find length of horizontal leg~~Find difference of x-coordinates	34~~41	
7254	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Scenario:Ydiff	5/25/2016 10:09	5/25/2016 10:09	5/25/2016 10:09	5/25/2016 10:09	7	7	.	correct	0	0	1	.	Find length of vertical leg~~Find difference of y-coordinates	34~~39	
7255	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Worksheet:R4C4	5/25/2016 10:09	5/25/2016 10:10	5/25/2016 10:10	5/25/2016 10:10	44	44	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	48	
7256	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit msm-distance-midpoint, Section msm-distmidpt-2"	distslopemidpt2-058	1	Distance Midpoint Scenario:EquationDistance	5/25/2016 10:10	5/25/2016 10:10	5/25/2016 10:10	5/25/2016 10:10	9	9	.	correct	0	0	1	.	Enter calculated hypotenuse - noncontextual - horizontal leg	49	
7257	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-fb-g08-3071-b	1	TestQuestionTool:the-goalnode	5/25/2016 10:11	5/25/2016 10:14		5/25/2016 10:14	225	.	225	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-fb-g08-3071~~Answer EXPRESSION_MATCH_TYPE fill-in question	91~~2~~33	
7258	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-mc-g08-3072-c	1	TestQuestionTool:the-goalnode	5/25/2016 10:14	5/25/2016 10:16		5/25/2016 10:16	93	.	93	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-mc-g08-3072~~Answer text multiple-choice question	92~~2~~47	
7259	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-mc-g08-3070-c	1	TestQuestionTool:the-goalnode	5/25/2016 10:16	5/25/2016 10:16		5/25/2016 10:16	11	.	11	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-mc-g08-3070~~Answer text multiple-choice question	93~~2~~48	
7260	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-fb-g04-3172-c	1	TestQuestionTool:the-goalnode	5/25/2016 10:16	5/25/2016 10:17		5/25/2016 10:17	20	.	20	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-fb-g04-3172~~Answer EXPRESSION_MATCH_TYPE fill-in question	94~~2~~34	
7261	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-mc-g04-3173-b	1	TestQuestionTool:the-goalnode	5/25/2016 10:17	5/25/2016 10:17		5/25/2016 10:17	1	.	1	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-mc-g04-3173~~Answer text multiple-choice question	95~~2~~49	
7262	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccq2qtopicv=iprept2fem73=snqxwk, Unit ccq2qtopicv=iprept2fem73=snqxwk-posttest, Section s1-ccq2qtopicv=iprept2fem73=snqxwk-posttest"	ng-fb-g04-3174-a	1	TestQuestionTool:the-goalnode	5/25/2016 10:17	5/25/2016 10:17		5/25/2016 10:17	22	.	22	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem ng-fb-g04-3174~~Answer EXPRESSION_MATCH_TYPE fill-in question	96~~2~~35	
7263	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4516-z	1	TestQuestionTool:the-goalnode	5/25/2016 10:20	5/25/2016 10:23		5/25/2016 10:23	216	.	216	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4516~~Answer text multiple-choice question	97~~1~~50	
7264	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4507-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:23	5/25/2016 10:23		5/25/2016 10:23	5	.	5	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4507~~Answer text multiple-choice question	98~~1~~51	
7265	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4506-w	1	TestQuestionTool:the-goalnode	5/25/2016 10:23	5/25/2016 10:24	5/25/2016 10:24	5/25/2016 10:24	5	5	.	correct	0	0	1	.	Answer Test Question~~Answer variant of problem me-mc-4506~~Answer text multiple-choice question	99~~1~~52	
7266	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4509-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:24	5/25/2016 10:24		5/25/2016 10:24	13	.	13	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4509~~Answer text multiple-choice question	100~~1~~53	
7267	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4530-w	1	TestQuestionTool:the-goalnode	5/25/2016 10:24	5/25/2016 10:25		5/25/2016 10:25	45	.	45	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4530~~Answer text multiple-choice question	101~~1~~54	
7268	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4518-z	1	TestQuestionTool:the-goalnode	5/25/2016 10:25	5/25/2016 10:25		5/25/2016 10:25	6	.	6	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4518~~Answer text multiple-choice question	102~~1~~55	
7269	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4517-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:25	5/25/2016 10:25		5/25/2016 10:25	14	.	14	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4517~~Answer text multiple-choice question	103~~1~~56	
7270	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4521-z	1	TestQuestionTool:the-goalnode	5/25/2016 10:25	5/25/2016 10:26		5/25/2016 10:26	22	.	22	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4521~~Answer text multiple-choice question	104~~1~~57	
7271	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4513-w	1	TestQuestionTool:the-goalnode	5/25/2016 10:26	5/25/2016 10:26		5/25/2016 10:26	39	.	39	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4513~~Answer text multiple-choice question	105~~1~~58	
7272	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4522-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:27	5/25/2016 10:27		5/25/2016 10:27	5	.	5	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4522~~Answer text multiple-choice question	106~~1~~59	
7273	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4515-z	1	TestQuestionTool:the-goalnode	5/25/2016 10:27	5/25/2016 10:27		5/25/2016 10:27	9	.	9	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4515~~Answer text multiple-choice question	107~~1~~60	
7274	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4524-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:27	5/25/2016 10:27		5/25/2016 10:27	29	.	29	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4524~~Answer text multiple-choice question	108~~1~~61	
7275	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4514-y	1	TestQuestionTool:the-goalnode	5/25/2016 10:27	5/25/2016 10:27		5/25/2016 10:27	4	.	4	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4514~~Answer text multiple-choice question	109~~1~~62	
7276	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-fb-4528-x	1	TestQuestionTool:the-goalnode	5/25/2016 10:28	5/25/2016 10:30		5/25/2016 10:30	122	.	122	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-fb-4528~~Answer EXPRESSION_MATCH_TYPE fill-in question	110~~1~~36	
7277	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit cc2qtopicvi=iprept2fem73=m3zgzr-pretest, Section s1-cc2qtopicvi=iprept2fem73=m3zgzr-pretest"	me-mc-4526-w	1	TestQuestionTool:the-goalnode	5/25/2016 10:30	5/25/2016 10:30		5/25/2016 10:30	14	.	14	incorrect	1	0	0	.	Answer Test Question~~Answer variant of problem me-mc-4526~~Answer text multiple-choice question	111~~1~~63	
7279	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-001	1	GeoTransformsTutor:ty(-10)	5/25/2016 10:32	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	18	18	.	correct	0	0	1	.	choose _translate-y	1	
7280	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-001	1	GeoTransformsTutor:done-step-1-true	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	5	5	.	correct	0	0	1	.	determine done in 1-step problem	1	
7281	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-001	1	GeoTransformsTutor:comp-shape-size	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	6	6	.	correct	0	0	1	.	Read point on non-axis gridline intersection~~Compare size and shape.	1~~1	
7282	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-001	1	GeoTransformsTutor:comp-cong-sim	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	5/25/2016 10:33	6	6	.	correct	0	0	1	.	Read point on non-axis gridline intersection~~Determine similarity and congruence.	2~~1	
7283	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-085	1	GeoTransformsTutor:tx(8)	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	28	28	.	correct	0	0	1	.	choose _translate-x	1	
7284	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-085	1	GeoTransformsTutor:done-step-1-true	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	7	7	.	correct	0	0	1	.	determine done in 1-step problem	2	
7285	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-085	1	GeoTransformsTutor:comp-shape-size	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	4	4	.	correct	0	0	1	.	Read point on non-axis gridline intersection~~Compare size and shape.	3~~2	
7286	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-085	1	GeoTransformsTutor:comp-cong-sim	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	5/25/2016 10:34	3	3	.	correct	0	0	1	.	Read point on non-axis gridline intersection~~Determine similarity and congruence.	4~~2	
7287	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum cc2qtopicvi=iprept2fem73=m3zgzr, Unit geometric-transformations-msm-tr, Section geometric-transformations-msm-tr-1"	geotransmsm-tr-071	1	GeoTransformsTutor:ty(9)	5/25/2016 10:35	5/25/2016 10:35	5/25/2016 10:35	5/25/2016 10:35	38	.	38	incorrect	1	0	1	.	choose _translate-y	2	
